mensa_id,date,meal_id,name,category,price_student,notes
Philipps Bistro,2015-10-01,1520989,Gnocchi-Brokkoli-Auflauf mit Sauce hollandaise überbacken dazu Salat und Quark mit Früchten,Abendgericht vegetarisch,2.75,"['mit Farbstoff', 'Milch', 'Eier']"
Philipps Bistro,2015-10-01,1543837,"Zanderfilet gebraten ""Doria""",Bistro Gourmet Fisch,5.1,"['Milch', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-01,1520991,"Putengeschnetzeltes ""Züricher Art""",Bistro Gourmet Fleisch,4.55,"['Sellerie', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-01,1543865,Rinderhacksteak mit Paprikasauce,Late Lunch,2.85,"['Milch', 'glutenhaltiges Getreide', 'Eier']"
Philipps Bistro,2015-10-01,1543866,Kartoffel Cordon bleu mit süß-saurem Dipp,Late Lunch vegetarisch,2.75,"['Soja', 'mit Konservierungsstoff', 'Schwefeldioxid und Sulfite', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-02,1544660,Gebackenes Seelachsfilet mit Curry-Ingwersauce,Abendgericht,3.25,"['Senf', 'Milch', 'mit Antioxidationsmittel', 'Sellerie', 'Fisch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-02,1520993,Gebackene Frühlingsrolle mit vegetarischer Füllung und Tomatensauce dazu Reis und Joghurtdessert,Abendgericht vegetarisch,2.75,"['mit Farbstoff', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-02,1544625,"Red Snapper""Lousiana""",Bistro Gourmet Fisch,4.85,"['Senf', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-02,1520995,Cordon bleu vom Schwein mit Rahmsauce,Bistro Gourmet Fleisch,4.6,"['mit Konservierungsstoff', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-02,1544661,Rinderbraten mit Bratensauce,Late Lunch,3.05,"['Milch', 'glutenhaltiges Getreide', 'Sellerie']"
Philipps Bistro,2015-10-02,1544662,Blumenkohl-Broccoli-Gnocchi-Auflauf,Late Lunch vegetarisch,2.85,"['Milch', 'Eier']"
Philipps Bistro,2015-10-05,1550840,Putenbraten mit Pilzrahmsauce,Abendgericht,2.85,"['Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-05,1538252,Vegetarisch gefüllte Tortellini mit Käsesauce und Salat dazu Fruchtjoghurt,Abendgericht vegetarisch,2.75,"['mit Konservierungsstoff', 'mit Farbstoff', 'Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-05,1538253,Lachsfilet mit Sauce hollandaise,Bistro Gourmet Fisch,5.1,"['mit Alkohol', 'Milch', 'Fisch', 'Eier']"
Philipps Bistro,2015-10-05,1538254,Entenbrust mit Orangensauce,Bistro Gourmet Fleisch,5.8,"['Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-05,1550856,Geröstete Hähnchenbruststreifen mit Gemüsejulien und kalter Chili-Currysauce,Late Lunch,3.15,"['Senf', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Konservierungsstoff', 'Sellerie']"
Philipps Bistro,2015-10-05,1550857,Kartoffelauflauf mit Auberginen und Zucchini dazu Joghurtdipp,Late Lunch vegetarisch,3.05,"['Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-06,1548783,Putensteak mit Rahmchampignons und Reis dazu Salat,Abendgericht,3.05,"['Soja', 'mit Farbstoff', 'Milch']"
Philipps Bistro,2015-10-06,1548784,Tortellini mit Käsefüllung und Salat dazu Joghurt,Abendgericht vegetarisch,2.75,"['mit Farbstoff', 'Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide', 'mit Konservierungsstoff']"
Philipps Bistro,2015-10-06,1538257,Nilbarsch mit Lauchsauce,Bistro Gourmet Fisch,4.65,"['mit Alkohol', 'Eier', 'Sellerie', 'Milch', 'Fisch']"
Philipps Bistro,2015-10-06,1552473,rosa gebratene Entenbrust mit Tomatenconcassee,Bistro Gourmet Fleisch,5.8,"['Sellerie', 'Soja', 'mit Farbstoff', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-06,1552474,Herzhaftes Rindergulasch mit Pilzen,Late Lunch,3.15,['glutenhaltiges Getreide']
Philipps Bistro,2015-10-06,1552475,Spinatklöße mit Grünkern und Soja dazu Curryrahmsauce mit Mango,Late Lunch vegetarisch,2.45,"['Senf', 'mit Antioxidationsmittel', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-07,1548787,Puten-Gyros mit Joghurt-Knoblauchdipp und Pommes frites dazu Salat,Abendgericht,3.05,"['Milch', 'Eier']"
Philipps Bistro,2015-10-07,1548788,Asiatische Gemüsepfanne mit Räuchertofu und Salat,Abendgericht vegetarisch,2.75,"['Milch', 'Soja']"
Philipps Bistro,2015-10-07,1538261,Heilbuttsteak mit Kräuterbutter,Bistro Gourmet Fisch,4.95,"['Senf', 'Milch', 'Fisch']"
Philipps Bistro,2015-10-07,1538262,Schweinelende mit Senfsauce,Bistro Gourmet Fleisch,5.1,"['Senf', 'Soja', 'glutenhaltiges Getreide', 'mit Schweinefleisch', 'mit Farbstoff']"
Philipps Bistro,2015-10-07,1553177,Gebackenes Putenschnitzel mit Basilikumsauce,Late Lunch,3.75,"['Sellerie', 'mit Farbstoff', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-07,1553178,Kürbis-Gemüseragout mit Vollkornreis -vegan-,Late Lunch vegetarisch,2.75,"['Sesam', 'Sellerie', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-08,1548791,"Putengeschnetzeltes ""Züricher Art""",Abendgericht,3.05,"['Sellerie', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-08,1548792,Soja-Gemüsepfanne mit Joghurt-Knoblauch-Kräuter Dipp,Abendgericht vegetarisch,2.95,"['Milch', 'Eier', 'Sellerie', 'Soja']"
Philipps Bistro,2015-10-08,1538265,Tilapiafilet mit Dillstippe,Bistro Gourmet Fisch,4.65,"['mit Phosphat', 'Milch', 'Eier', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-08,1538266,Lammbraten mit Knoblauchjus,Bistro Gourmet Fleisch,6.5,"['Sesam', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-08,1554841,"Hähnchenschnitzel ""Cordon bleu"" mit Rahmsauce",Late Lunch,3.15,"['Milch', 'glutenhaltiges Getreide', 'mit Konservierungsstoff']"
Philipps Bistro,2015-10-08,1554842,Linsenbratling mit Champignonrahmsauce,Late Lunch vegetarisch,2.95,"['Sellerie', 'mit Alkohol', 'mit Farbstoff', 'Sesam', 'Senf', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-09,1555664,Seelachsfilet im Backteig mit Tomatensauce,Abendgericht,3.15,"['Soja', 'mit Farbstoff', 'Sellerie', 'Milch', 'Fisch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-09,1555665,Selleriebratling,Abendgericht vegetarisch,2.95,"['Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-09,1555645,gebratenes Zanderfilet auf Meeresfrüchten mit 7-Kräuter-Sauce,Bistro Gourmet Fisch,5.1,"['Milch', 'glutenhaltiges Getreide', 'Weichtiere', 'Sellerie', 'Fisch', 'Krebstiere']"
Philipps Bistro,2015-10-09,1538270,Schweinerückensteak in Käse- Eihülle mit Rahmsauce,Bistro Gourmet Fleisch,4.45,"['Soja', 'mit Farbstoff', 'Milch', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-10,1555666,Putenragout mit frischen Pilzen,Menü I,3.05,"['Milch', 'glutenhaltiges Getreide', 'mit Alkohol']"
Philipps Bistro,2015-10-10,1538272,Gebackener Gemüsestrudel mit Bratkartoffeln und Fruchtquark,Menü II vegetarisch,3.25,"['Schalenfrüchte/', 'Milch', 'mit Antioxidationsmittel', 'Sellerie', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-12,1548869,Putenbrust mit Rahmsauce und Kartoffelkroketten dazu Salat,Abendgericht,3.15,"['Milch', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-12,1548871,Champignonköpfe in Gemüserahmsoße dazu Reis und Salat,Abendgericht vegetarisch,2.95,"['mit Alkohol', 'Sellerie', 'Milch', 'Soja', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-12,1548872,Forelle gebraten mit Mandelbutter,Bistro Gourmet Fisch,4.65,"['Schalenfrüchte/', 'Milch', 'Fisch']"
Philipps Bistro,2015-10-12,1548874,Hähnchenbruststreifen Asia mit süß-saurem Dipp,Bistro Gourmet Fleisch,4.5,"['Senf', 'Milch', 'Erdnüsse', 'mit Konservierungsstoff', 'Sellerie', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-12,1562327,Putenschnitzel mit Rotweinsauce,Late Lunch,3.15,"['glutenhaltiges Getreide', 'mit Alkohol', 'Sesam', 'Milch']"
Philipps Bistro,2015-10-12,1562328,Pikante Reispfanne mit Gemüse und Getreide süß-sauer Dip,Late Lunch vegetarisch,2.75,"['mit Konservierungsstoff', 'Sellerie', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-13,1548877,"Fischburger mit Salat, Tomate und Gurke dazu Pommes frites dazu Salat",Abendgericht,3.05,"['mit Phosphat', 'Sesam', 'Milch', 'Fisch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-13,1548879,Brokkolinuggets mit Cocktailsauce und Bratkartoffeln dazu Salat,Abendgericht vegetarisch,2.95,"['Schwefeldioxid und Sulfite', 'mit Konservierungsstoff', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-13,1548880,Pangasiusfilet mit Kräuterhollandaise,Bistro Gourmet Fisch,4.25,"['mit Phosphat', 'Milch', 'Eier', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-13,1563905,Schweinelendchen -Pfifferlingrahmsauce,Bistro Gourmet Fleisch,5.1,"['Milch', 'glutenhaltiges Getreide', 'mit Schweinefleisch', 'mit Alkohol']"
Philipps Bistro,2015-10-13,1563984,Gebackenes Schweinekotelette mit Paprikasauce,Late Lunch,3.15,"['Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-13,1563985,2 Kartoffeltaschen mit Frischkäsefüllung dazu Pfeffersauce,Late Lunch vegetarisch,2.9,"['Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-14,1548885,Geschnetzelte Putenbrust mit Gemüserahmsauce und Kartoffelrösti dazu Salat,Abendgericht,3.15,['Sellerie']
Philipps Bistro,2015-10-14,1548887,Spaghetti mit vegetarischer Bolognese dazu Salat,Abendgericht vegetarisch,2.75,"['mit Alkohol', 'Sellerie', 'Milch', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-14,1548889,Steinbeißer mit Lauchsauce,Bistro Gourmet Fisch,4.85,"['Milch', 'Eier', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-14,1548891,Hähnchenbrust mit Kräuterrahmsauce,Bistro Gourmet Fleisch,4.5,"['Milch', 'Soja', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-14,1565154,Halbes gegrilltes Hähnchen mit Rahmsauce,Late Lunch,3.15,"['Milch', 'Soja', 'mit Farbstoff', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-14,1565155,Perlgraupen mit Austernpilzen und Bohnen-vegan-,Late Lunch vegetarisch,2.85,"['Senf', 'Sellerie', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-15,1556699,Cevapcici vom Rind mit Tzatziki und Tomatenreis dazu Salat,Abendgericht,2.9,"['Schwefeldioxid und Sulfite', 'Soja', 'mit Farbstoff', 'Milch']"
Philipps Bistro,2015-10-15,1548895,Blumenkohl und Brokkoli mit Gnocchi dazu Kräutersauce und Salat,Abendgericht vegetarisch,2.9,"['Sellerie', 'glutenhaltiges Getreide', 'Milch', 'Eier']"
Philipps Bistro,2015-10-15,1548897,Red Snapper mit Currysauce,Bistro Gourmet Fisch,4.85,"['Senf', 'Milch', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-15,1565635,Hähnchenbrustfilet in Sesampanade mit Pilzrahmsauce,Bistro Gourmet Fleisch,4.5,"['mit Antioxidationsmittel', 'mit Farbstoff', 'Sesam', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-15,1565636,Putengeschnetzeltes,Late Lunch,3.05,[]
Philipps Bistro,2015-10-15,1565637,Möhrenschnitzel mit Kerbelsauce,Late Lunch vegetarisch,2.9,"['Sesam', 'Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-16,1556700,Frittierte Tintenfischringe mit Cocktailsauce dazu Salat und Dessert,Abendgericht,3.15,"['Schwefeldioxid und Sulfite', 'mit Phosphat', 'Senf', 'Milch', 'Eier', 'Fisch', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel', 'mit Farbstoff']"
Philipps Bistro,2015-10-16,1566572,Kürbis-Gemüseragout mit Vollkornreis -vegan,Abendgericht vegetarisch,2.95,"['Sesam', 'Sellerie', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-16,1566513,Forelle gebraten mit Zitronenbutter,Bistro Gourmet Fisch,4.65,"['Milch', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-16,1548906,Cordon bleu vom Schwein mit Bratensauce,Bistro Gourmet Fleisch,4.6,"['mit Konservierungsstoff', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-16,1566573,Gebackenes Schweineschnitzel Zwiebelsauce,Late Lunch,3.15,"['Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-16,1566574,Kürbis-Gemüseragout mit Vollkornreis -vegan,Late Lunch vegetarisch,2.95,"['Sesam', 'Sellerie', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-17,1548907,Pfannengyros mit Tzatziki und Pommes frites dazu Weißkrautsalat,Menü I,3.25,"['Schwefeldioxid und Sulfite', 'Milch', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-17,1548908,Blumenkohlauflauf mit Kartoffelspalten und Käse überbacken,Menü II vegetarisch,3.05,"['Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-17,1548909,Chinesischer Gemüsetopf mit Hühnerfleisch und Reis,Tagesgericht,2.05,"['Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-19,1560203,Paniertes Hähnchenbrustfilet mit Rahmsauce und Bratkartoffeln dazu Salat,Abendgericht,3.15,"['Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-19,1560204,Vegetarische Pasta mit Gemüsecarbonara und Salat dazu Joghurt,Abendgericht vegetarisch,2.95,"['Schwefeldioxid und Sulfite', 'mit Konservierungsstoff', 'Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-19,1560205,Lachssteak mit Sauce hollandaise,Bistro Gourmet Fisch,5.1,"['mit Alkohol', 'Milch', 'Fisch', 'Eier']"
Philipps Bistro,2015-10-19,1560206,Entenbrust mit bunter Pfeffersoße,Bistro Gourmet Fleisch,5.8,"['Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-19,1576400,Pfannengyros mit Tzatziki,Late Lunch,3.05,"['Milch', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-19,1576401,Pikante Reispfanne mit Gemüse und Getreide Curry-dip,Late Lunch vegetarisch,2.75,"['Schwefeldioxid und Sulfite', 'Senf', 'Milch', 'Eier', 'mit Antioxidationsmittel', 'mit Konservierungsstoff', 'Sellerie', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-20,1560207,"Putenbruststreifen ""Country Style"" mit Bratkartoffeln und Salat",Abendgericht,3.05,"['Milch', 'Sellerie', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-20,1560208,Hetax-Käse mit Knoblauchdipp und Reis dazu Salat,Abendgericht vegetarisch,3.1,"['Soja', 'mit Farbstoff', 'Eier', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-20,1560209,Kabeljau mit Meeresfrüchtesauce dazu Blattspinat,Bistro Gourmet Fisch,4.45,"['mit Alkohol', 'mit Phosphat', 'mit Konservierungsstoff', 'Soja', 'glutenhaltiges Getreide', 'mit Farbstoff', 'Sellerie', 'Milch', 'Fisch', 'Krebstiere']"
Philipps Bistro,2015-10-20,1560210,Hähnchenbrust mit Brie und Preiselbeeren überbacken,Bistro Gourmet Fleisch,4.55,['Milch']
Philipps Bistro,2015-10-20,1579409,Hirschragout,Late Lunch,3.15,"['Senf', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-20,1579410,Pesto-Gnocchi Käsesauce mit Gorgonzola,Late Lunch vegetarisch,2.95,"['Eier', 'Schwefeldioxid und Sulfite', 'Sellerie', 'Milch', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel', 'mit Konservierungsstoff']"
Philipps Bistro,2015-10-21,1560211,Mensa Max mit Rindfleisch dazu Pommes frites und Salat,Abendgericht,3.15,"['Sesam', 'Senf', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Süßungsmittel']"
Philipps Bistro,2015-10-21,1560212,Vegetarische Maultaschen mit Zwiebelsauce und Kartoffelsalat dazu Kompott,Abendgericht vegetarisch,2.7,"['Senf', 'mit Süßungsmittel', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-21,1580071,Tilapiafilet gebacken dazu Kräutersauce,Bistro Gourmet Fisch,4.65,"['Milch', 'Sellerie', 'Fisch', 'Eier', 'glutenhaltiges Getreide', 'mit Phosphat']"
Philipps Bistro,2015-10-21,1560214,Schweinelende mit Pilzrahmsauce,Bistro Gourmet Fleisch,5.1,"['Milch', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-21,1580131,Sauerbraten mit Apfel-Rosinensauce,Late Lunch,3.05,"['Sellerie', 'Milch', 'glutenhaltiges Getreide', 'mit Alkohol']"
Philipps Bistro,2015-10-21,1580132,"Gemüsepfanne mit Auberginen, Champignons und Tomaten-vegan",Late Lunch vegetarisch,2.85,[]
Philipps Bistro,2015-10-22,1560215,Cordon bleu vom Hähnchen gefüllt mit Putenschinken dazu Butterspätzle und Salat,Abendgericht,3.1,"['mit Konservierungsstoff', 'Eier', 'mit Farbstoff', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-22,1560216,Gemüselasagne mit Spinatnudeln und Käsesauce dazu Salat und Joghurtdessert,Abendgericht vegetarisch,2.85,"['Senf', 'mit Süßungsmittel', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-22,1560217,Heilbuttsteak mit Kräuterbutter,Bistro Gourmet Fisch,4.95,"['Senf', 'Milch', 'Fisch']"
Philipps Bistro,2015-10-22,1560218,"Hirschbraten ""Baden Baden"" mit Apfelrotkohl und Kartoffelkloß",Bistro Gourmet Fleisch,5.55,"['Schwefeldioxid und Sulfite', 'mit Alkohol', 'Sellerie', 'Milch', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-22,1581183,Putengulasch mit Waldpilzen,Late Lunch,3.15,"['Sellerie', 'Milch', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-22,1581184,Polentabruschetta mit Salat,Late Lunch vegetarisch,2.95,"['Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide', 'mit Konservierungsstoff']"
Philipps Bistro,2015-10-23,1582847,Gebackenes Fischfilet mit Remouladensauce,Abendgericht,3.15,"['Senf', 'mit Süßungsmittel', 'Sellerie', 'Milch', 'Soja', 'Fisch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-23,1582848,Gemüselasagne mit Spinatnudeln und Käsesauce,Abendgericht vegetarisch,2.95,"['Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-23,1582849,Nilbarsch mit Kokossauce,Bistro Gourmet Fisch,4.65,"['Senf', 'Milch', 'Soja', 'Fisch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-23,1582850,"Putenstreifen ""türkische Art""",Bistro Gourmet Fleisch,4.55,[]
Philipps Bistro,2015-10-23,1582851,Gebackenes Fischfilet mit Remouladensauce,Late Lunch,3.15,"['Senf', 'mit Süßungsmittel', 'Sellerie', 'Milch', 'Soja', 'Fisch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-23,1582852,Gemüselasagne mit Spinatnudeln und Käsesauce,Late Lunch vegetarisch,2.95,"['Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-24,1560223,Gebackenes Schweineschnitzel mit Zwiebelsauce und Pommes frites dazu gemischter Salat,Menü I,3.15,"['Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-24,1560224,Brokkolinuggets mit Schmandsauce und Schupfnudeln dazu Salat,Menü II vegetarisch,3.15,"['mit Konservierungsstoff', 'Senf', 'mit Süßungsmittel', 'Sellerie', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Farbstoff']"
Philipps Bistro,2015-10-24,1560225,Pikanter Bohneneintopf mit Mettwurst dazu ein Brötchen,Tagesgericht,2.15,"['mit Phosphat', 'mit Konservierungsstoff', 'Sellerie', 'Milch', 'glutenhaltiges Getreide', 'mit Schweinefleisch', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-26,1573771,Hähnchenspieß mit Paprikasauce und Reis dazu Salat,Abendgericht,2.95,"['mit Farbstoff', 'Milch', 'glutenhaltiges Getreide', 'Soja']"
Philipps Bistro,2015-10-26,1573772,Gefüllter Pfannkuchen mit Reis und Salat,Abendgericht vegetarisch,2.7,"['mit Farbstoff', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-26,1589497,Nilbarsch mit Kokossauce,Bistro Gourmet Fisch,4.65,"['Senf', 'Milch', 'Soja', 'Fisch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-26,1589876,Hähnchenbrust mit Sauce bearnaise,Bistro Gourmet Fleisch,4.5,"['Milch', 'Eier', 'mit Alkohol']"
Philipps Bistro,2015-10-26,1589877,putenbruststreifen türkische art mit gemüsestreifen,Late Lunch,2.95,['Sellerie']
Philipps Bistro,2015-10-26,1589878,Gemüsepfanne mit Kartoffelgnocchi dazu Käsesauce,Late Lunch vegetarisch,2.75,"['Sellerie', 'Milch', 'glutenhaltiges Getreide', 'mit Konservierungsstoff', 'Eier']"
Philipps Bistro,2015-10-27,1573775,Putensteak mit Rahmchampignons und Reis dazu Salat,Abendgericht,3.15,"['Soja', 'mit Farbstoff', 'Milch']"
Philipps Bistro,2015-10-27,1573776,Tortellini mit Käsefüllung und Salat dazu Joghurt,Abendgericht vegetarisch,2.95,"['mit Konservierungsstoff', 'mit Farbstoff', 'Sellerie', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-27,1573777,Hoki Fischfilet mit Sauce hollandaise,Bistro Gourmet Fisch,4.25,"['Milch', 'Eier', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-27,1591445,Hähnchenbrustfilet in Sesampanade dazu Rahmsauce mit Champignons,Bistro Gourmet Fleisch,4.5,"['mit Farbstoff', 'Sesam', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-27,1591488,Frikassee vom Huhn mit Spargel und Pilzen,Late Lunch,3.15,"['Sellerie', 'Milch', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-27,1591489,"Wirsing-Kartoffelauflauf,",Late Lunch vegetarisch,2.75,"['Sellerie', 'Schalenfrüchte/', 'Milch', 'Eier', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-28,1583904,Puten-Gyros mit Knoblauchdip und Pommes frites dazu Salat,Abendgericht,3.25,"['Milch', 'Eier']"
Philipps Bistro,2015-10-28,1573780,Asiatische Gemüsepfanne mit Räuchertofu und Salat,Abendgericht vegetarisch,2.9,"['Milch', 'Soja']"
Philipps Bistro,2015-10-28,1592320,Pangasiusfilet Lauchsauce,Bistro Gourmet Fisch,4.25,"['Milch', 'glutenhaltiges Getreide', 'Sellerie', 'Fisch', 'mit Phosphat']"
Philipps Bistro,2015-10-28,1573782,Schweinemedaillon in Käsepanade dazu Tomatensauce,Bistro Gourmet Fleisch,5.1,"['mit Konservierungsstoff', 'Sellerie', 'mit Farbstoff', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-28,1594048,Gebackenes Schweineschnitzel mit Paprikasauce dazu Salat,Late Lunch,3.15,"['Senf', 'mit Süßungsmittel', 'Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'mit Schweinefleisch']"
Philipps Bistro,2015-10-28,1594049,Asiatische Gemüsepfanne mit Tofuwürfel-vegan-,Late Lunch vegetarisch,2.85,"['Sesam', 'Senf', 'Sellerie', 'Soja', 'glutenhaltiges Getreide']"
Philipps Bistro,2015-10-29,1583905,Pfefferhacksteak vom Rind mit Pommes frites und Salat,Abendgericht,2.95,"['Milch', 'Soja', 'Eier', 'glutenhaltiges Getreide', 'geschwärzt']"
Philipps Bistro,2015-10-29,1583906,Gnocchi-Brokkoliauflauf mit Sauce Hollandaise überbacken dazu Salat dazu Dessert,Abendgericht vegetarisch,2.75,"['Senf', 'mit Süßungsmittel', 'Milch', 'Eier']"
Philipps Bistro,2015-10-29,1573785,Red Snapper mit Currysauce,Bistro Gourmet Fisch,4.85,"['Senf', 'Milch', 'glutenhaltiges Getreide', 'mit Antioxidationsmittel', 'Sellerie', 'Fisch']"
Philipps Bistro,2015-10-29,1573786,Hirschbraten mit Wacholderrahmsauce und Preiselbeeren dazu Semmelknödel und Rosenkohl,Bistro Gourmet Fleisch,5.55,"['mit Alkohol', 'Eier', 'glutenhaltiges Getreide', 'Sellerie', 'Milch', 'mit Antioxidationsmittel']"
Philipps Bistro,2015-10-29,1594612,Paniertes Hähnchenbrustfilet mit Bratenjus,Late Lunch,3.05,['glutenhaltiges Getreide']
Philipps Bistro,2015-10-29,1594613,Brokkoli-Nußecke mit Tomatensauce,Late Lunch vegetarisch,2.95,"['Soja', 'mit Farbstoff', 'Sellerie', 'Schalenfrüchte/', 'glutenhaltiges Getreide']"
